% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
2.58521	1	1	1	2.73431e-15	9.13601	0
2.58621	1	1	1	2.73316e-15	9.13216	0
2.58721	1	1	1	2.73201e-15	9.12831	0
2.58821	1	1	1	2.73086e-15	9.12447	0
2.58921	1	1	1	2.72971e-15	9.12062	0
2.59021	1	1	1	2.72856e-15	9.11678	0
2.59121	1	1	1	2.72741e-15	9.11294	0
2.59221	1	1	1	2.72626e-15	9.1091	0
2.59321	1	1	1	2.72511e-15	9.10527	0
2.59421	1	1	1	2.72396e-15	9.10143	0
2.59521	1	1	1	2.72282e-15	9.0976	0
2.59621	1	1	1	2.72167e-15	9.09377	0
2.59721	1	1	1	2.72052e-15	9.08994	0
2.59821	1	1	1	2.71938e-15	9.08612	0
2.59921	1	1	1	2.71823e-15	9.08229	0
2.60021	1	1	1	2.71709e-15	9.07847	0
2.60121	1	1	1	2.71595e-15	9.07465	0
2.60221	1	1	1	2.7148e-15	9.07083	0
2.60321	1	1	1	2.71366e-15	9.06702	0
2.60421	1	1	1	2.71252e-15	9.06321	0
2.60521	1	1	1	2.71138e-15	9.05939	0
2.60621	1	1	1	2.71024e-15	9.05558	0
2.60721	1	1	1	2.7091e-15	9.05178	0
2.60821	1	1	1	2.70796e-15	9.04797	0
2.60921	1	1	1	2.70682e-15	9.04417	0
2.61021	1	1	1	2.70569e-15	9.04037	0
2.61121	1	1	1	2.70455e-15	9.03657	0
2.61221	1	1	1	2.70341e-15	9.03277	0
2.61321	1	1	1	2.70228e-15	9.02897	0
2.61421	1	1	1	2.70114e-15	9.02518	0
2.61521	1	1	1	2.70001e-15	9.02139	0
2.61621	1	1	1	2.69887e-15	9.0176	0
2.61721	1	1	1	2.69774e-15	9.01381	0
2.61821	1	1	1	2.6966e-15	9.01002	0
2.61921	1	1	1	2.69547e-15	9.00624	0
2.62021	1	1	1	2.69434e-15	9.00246	0
2.62121	1	1	1	2.69321e-15	8.99868	0
2.62221	1	1	1	2.69208e-15	8.9949	0
2.62321	1	1	1	2.69095e-15	8.99113	0
2.62421	1	1	1	2.68982e-15	8.98735	0
2.62521	1	1	1	2.68869e-15	8.98358	0
2.62621	1	1	1	2.68756e-15	8.97981	0
2.62721	1	1	1	2.68643e-15	8.97604	0
2.62821	1	1	1	2.68531e-15	8.97228	0
2.62921	1	1	1	2.68418e-15	8.96851	0
2.63021	1	1	1	2.68305e-15	8.96475	0
2.63121	1	1	1	2.68193e-15	8.96099	0
2.63221	1	1	1	2.6808e-15	8.95723	0
2.63321	1	1	1	2.67968e-15	8.95348	0
2.63421	1	1	1	2.67856e-15	8.94972	0
2.63521	1	1	1	2.67743e-15	8.94597	0
2.63621	1	1	1	2.67631e-15	8.94222	0
2.63721	1	1	1	2.67519e-15	8.93848	0
2.63821	1	1	1	2.67407e-15	8.93473	0
2.63921	1	1	1	2.67295e-15	8.93099	0
2.64021	1	1	1	2.67183e-15	8.92724	0
2.64121	1	1	1	2.67071e-15	8.9235	0
2.64221	1	1	1	2.66959e-15	8.91977	0
2.64321	1	1	1	2.66847e-15	8.91603	0
2.64421	1	1	1	2.66735e-15	8.9123	0
2.64521	1	1	1	2.66624e-15	8.90856	0
2.64621	1	1	1	2.66512e-15	8.90483	0
2.64721	1	1	1	2.66401e-15	8.9011	0
2.64821	1	1	1	2.66289e-15	8.89738	0
2.64921	1	1	1	2.66178e-15	8.89365	0
2.65021	1	1	1	2.66066e-15	8.88993	0
2.65121	1	1	1	2.65955e-15	8.88621	0
2.65221	1	1	1	2.65844e-15	8.88249	0
2.65321	1	1	1	2.65732e-15	8.87878	0
2.65421	1	1	1	2.65621e-15	8.87506	0
2.65521	1	1	1	2.6551e-15	8.87135	0
2.65621	1	1	1	2.65399e-15	8.86764	0
2.65721	1	1	1	2.65288e-15	8.86393	0
2.65821	1	1	1	2.65177e-15	8.86022	0
2.65921	1	1	1	2.65066e-15	8.85652	0
2.66021	1	1	1	2.64955e-15	8.85282	0
2.66121	1	1	1	2.64845e-15	8.84911	0
2.66221	1	1	1	2.64734e-15	8.84542	0
2.66321	1	1	1	2.64623e-15	8.84172	0
2.66421	1	1	1	2.64513e-15	8.83802	0
2.66521	1	1	1	2.64402e-15	8.83433	0
2.66621	1	1	1	2.64292e-15	8.83064	0
2.66721	1	1	1	2.64181e-15	8.82695	0
2.66821	1	1	1	2.64071e-15	8.82326	0
2.66921	1	1	1	2.63961e-15	8.81958	0
2.67021	1	1	1	2.6385e-15	8.81589	0
2.67121	1	1	1	2.6374e-15	8.81221	0
2.67221	1	1	1	2.6363e-15	8.80853	0
2.67321	1	1	1	2.6352e-15	8.80486	0
2.67421	1	1	1	2.6341e-15	8.80118	0
2.67521	1	1	1	2.633e-15	8.79751	0
2.67621	1	1	1	2.6319e-15	8.79383	0
2.67721	1	1	1	2.6308e-15	8.79016	0
2.67821	1	1	1	2.6297e-15	8.7865	0
2.67921	1	1	1	2.62861e-15	8.78283	0
2.68021	1	1	1	2.62751e-15	8.77917	0
2.68121	1	1	1	2.62641e-15	8.7755	0
2.68221	1	1	1	2.62532e-15	8.77184	0
2.68321	1	1	1	2.62422e-15	8.76818	0
2.68421	1	1	1	2.62313e-15	8.76453	0
2.68521	1	1	1	2.62204e-15	8.76087	0
2.68621	1	1	1	2.62094e-15	8.75722	0
2.68721	1	1	1	2.61985e-15	8.75357	0
2.68821	1	1	1	2.61876e-15	8.74992	0
2.68921	1	1	1	2.61767e-15	8.74627	0
2.69021	1	1	1	2.61658e-15	8.74263	0
2.69121	1	1	1	2.61549e-15	8.73899	0
2.69221	1	1	1	2.6144e-15	8.73535	0
2.69321	1	1	1	2.61331e-15	8.73171	0
2.69421	1	1	1	2.61222e-15	8.72807	0
2.69521	1	1	1	2.61113e-15	8.72443	0
2.69621	1	1	1	2.61004e-15	8.7208	0
2.69721	1	1	1	2.60896e-15	8.71717	0
2.69821	1	1	1	2.60787e-15	8.71354	0
2.69921	1	1	1	2.60678e-15	8.70991	0
2.70021	1	1	1	2.6057e-15	8.70628	0
2.70121	1	1	1	2.60461e-15	8.70266	0
2.70221	1	1	1	2.60353e-15	8.69904	0
2.70321	1	1	1	2.60245e-15	8.69542	0
2.70421	1	1	1	2.60136e-15	8.6918	0
2.70521	1	1	1	2.60028e-15	8.68818	0
2.70621	1	1	1	2.5992e-15	8.68457	0
2.70721	1	1	1	2.59812e-15	8.68096	0
2.70821	1	1	1	2.59704e-15	8.67734	0
2.70921	1	1	1	2.59596e-15	8.67374	0
2.71021	1	1	1	2.59488e-15	8.67013	0
2.71121	1	1	1	2.5938e-15	8.66652	0
2.71221	1	1	1	2.59272e-15	8.66292	0
2.71321	1	1	1	2.59164e-15	8.65932	0
2.71421	1	1	1	2.59056e-15	8.65572	0
2.71521	1	1	1	2.58949e-15	8.65212	0
2.71621	1	1	1	2.58841e-15	8.64853	0
2.71721	1	1	1	2.58734e-15	8.64493	0
2.71821	1	1	1	2.58626e-15	8.64134	0
2.71921	1	1	1	2.58519e-15	8.63775	0
2.72021	1	1	1	2.58411e-15	8.63416	0
2.72121	1	1	1	2.58304e-15	8.63057	0
2.72221	1	1	1	2.58197e-15	8.62699	0
2.72321	1	1	1	2.58089e-15	8.62341	0
2.72421	1	1	1	2.57982e-15	8.61983	0
2.72521	1	1	1	2.57875e-15	8.61625	0
2.72621	1	1	1	2.57768e-15	8.61267	0
2.72721	1	1	1	2.57661e-15	8.6091	0
2.72821	1	1	1	2.57554e-15	8.60552	0
2.72921	1	1	1	2.57447e-15	8.60195	0
2.73021	1	1	1	2.5734e-15	8.59838	0
2.73121	1	1	1	2.57234e-15	8.59481	0
2.73221	1	1	1	2.57127e-15	8.59125	0
2.73321	1	1	1	2.5702e-15	8.58768	0
2.73421	1	1	1	2.56914e-15	8.58412	0
2.73521	1	1	1	2.56807e-15	8.58056	0
2.73621	1	1	1	2.56701e-15	8.577	0
2.73721	1	1	1	2.56594e-15	8.57345	0
2.73821	1	1	1	2.56488e-15	8.56989	0
2.73921	1	1	1	2.56381e-15	8.56634	0
2.74021	1	1	1	2.56275e-15	8.56279	0
2.74121	1	1	1	2.56169e-15	8.55924	0
2.74221	1	1	1	2.56063e-15	8.55569	0
2.74321	1	1	1	2.55957e-15	8.55215	0
2.74421	1	1	1	2.55851e-15	8.5486	0
2.74521	1	1	1	2.55745e-15	8.54506	0
2.74621	1	1	1	2.55639e-15	8.54152	0
2.74721	1	1	1	2.55533e-15	8.53798	0
2.74821	1	1	1	2.55427e-15	8.53445	0
2.74921	1	1	1	2.55321e-15	8.53091	0
2.75021	1	1	1	2.55215e-15	8.52738	0
2.75121	1	1	1	2.5511e-15	8.52385	0
2.75221	1	1	1	2.55004e-15	8.52032	0
2.75321	1	1	1	2.54898e-15	8.51679	0
2.75421	1	1	1	2.54793e-15	8.51327	0
2.75521	1	1	1	2.54688e-15	8.50974	0
2.75621	1	1	1	2.54582e-15	8.50622	0
2.75721	1	1	1	2.54477e-15	8.5027	0
2.75821	1	1	1	2.54372e-15	8.49918	0
2.75921	1	1	1	2.54266e-15	8.49567	0
2.76021	1	1	1	2.54161e-15	8.49215	0
2.76121	1	1	1	2.54056e-15	8.48864	0
2.76221	1	1	1	2.53951e-15	8.48513	0
2.76321	1	1	1	2.53846e-15	8.48162	0
2.76421	1	1	1	2.53741e-15	8.47811	0
2.76521	1	1	1	2.53636e-15	8.47461	0
2.76621	1	1	1	2.53531e-15	8.47111	0
2.76721	1	1	1	2.53426e-15	8.4676	0
2.76821	1	1	1	2.53322e-15	8.4641	0
2.76921	1	1	1	2.53217e-15	8.46061	0
2.77021	1	1	1	2.53112e-15	8.45711	0
2.77121	1	1	1	2.53008e-15	8.45362	0
2.77221	1	1	1	2.52903e-15	8.45012	0
2.77321	1	1	1	2.52799e-15	8.44663	0
2.77421	1	1	1	2.52694e-15	8.44314	0
2.77521	1	1	1	2.5259e-15	8.43966	0
2.77621	1	1	1	2.52486e-15	8.43617	0
2.77721	1	1	1	2.52381e-15	8.43269	0
2.77821	1	1	1	2.52277e-15	8.42921	0
2.77921	1	1	1	2.52173e-15	8.42573	0
2.78021	1	1	1	2.52069e-15	8.42225	0
2.78121	1	1	1	2.51965e-15	8.41877	0
2.78221	1	1	1	2.51861e-15	8.4153	0
2.78321	1	1	1	2.51757e-15	8.41183	0
2.78421	1	1	1	2.51653e-15	8.40836	0
2.78521	1	1	1	2.51549e-15	8.40489	0
2.78621	1	1	1	2.51446e-15	8.40142	0
2.78721	1	1	1	2.51342e-15	8.39795	0
2.78821	1	1	1	2.51238e-15	8.39449	0
2.78921	1	1	1	2.51135e-15	8.39103	0
2.79021	1	1	1	2.51031e-15	8.38757	0
2.79121	1	1	1	2.50927e-15	8.38411	0
2.79221	1	1	1	2.50824e-15	8.38065	0
2.79321	1	1	1	2.50721e-15	8.3772	0
2.79421	1	1	1	2.50617e-15	8.37375	0
2.79521	1	1	1	2.50514e-15	8.3703	0
2.79621	1	1	1	2.50411e-15	8.36685	0
2.79721	1	1	1	2.50308e-15	8.3634	0
2.79821	1	1	1	2.50204e-15	8.35995	0
2.79921	1	1	1	2.50101e-15	8.35651	0
2.80021	1	1	1	2.49998e-15	8.35307	0
2.80121	1	1	1	2.49895e-15	8.34963	0
2.80221	1	1	1	2.49793e-15	8.34619	0
2.80321	1	1	1	2.4969e-15	8.34275	0
2.80421	1	1	1	2.49587e-15	8.33932	0
2.80521	1	1	1	2.49484e-15	8.33588	0
2.80621	1	1	1	2.49381e-15	8.33245	0
2.80721	1	1	1	2.49279e-15	8.32902	0
2.80821	1	1	1	2.49176e-15	8.32559	0
2.80921	1	1	1	2.49074e-15	8.32217	0
2.81021	1	1	1	2.48971e-15	8.31874	0
2.81121	1	1	1	2.48869e-15	8.31532	0
2.81221	1	1	1	2.48766e-15	8.3119	0
2.81321	1	1	1	2.48664e-15	8.30848	0
2.81421	1	1	1	2.48562e-15	8.30506	0
2.81521	1	1	1	2.48459e-15	8.30165	0
2.81621	1	1	1	2.48357e-15	8.29823	0
2.81721	1	1	1	2.48255e-15	8.29482	0
2.81821	1	1	1	2.48153e-15	8.29141	0
2.81921	1	1	1	2.48051e-15	8.288	0
2.82021	1	1	1	2.47949e-15	8.2846	0
2.82121	1	1	1	2.47847e-15	8.28119	0
2.82221	1	1	1	2.47745e-15	8.27779	0
2.82321	1	1	1	2.47644e-15	8.27439	0
2.82421	1	1	1	2.47542e-15	8.27099	0
2.82521	1	1	1	2.4744e-15	8.26759	0
2.82621	1	1	1	2.47339e-15	8.26419	0
2.82721	1	1	1	2.47237e-15	8.2608	0
2.82821	1	1	1	2.47135e-15	8.25741	0
2.82921	1	1	1	2.47034e-15	8.25402	0
2.83021	1	1	1	2.46932e-15	8.25063	0
2.83121	1	1	1	2.46831e-15	8.24724	0
2.83221	1	1	1	2.4673e-15	8.24385	0
2.83321	1	1	1	2.46628e-15	8.24047	0
2.83421	1	1	1	2.46527e-15	8.23709	0
2.83521	1	1	1	2.46426e-15	8.23371	0
2.83621	1	1	1	2.46325e-15	8.23033	0
2.83721	1	1	1	2.46224e-15	8.22695	0
2.83821	1	1	1	2.46123e-15	8.22358	0
2.83921	1	1	1	2.46022e-15	8.2202	0
2.84021	1	1	1	2.45921e-15	8.21683	0
2.84121	1	1	1	2.4582e-15	8.21346	0
2.84221	1	1	1	2.45719e-15	8.21009	0
2.84321	1	1	1	2.45619e-15	8.20673	0
2.84421	1	1	1	2.45518e-15	8.20336	0
2.84521	1	1	1	2.45417e-15	8.2	0
2.84621	1	1	1	2.45317e-15	8.19664	0
2.84721	1	1	1	2.45216e-15	8.19328	0
2.84821	1	1	1	2.45116e-15	8.18992	0
2.84921	1	1	1	2.45015e-15	8.18656	0
2.85021	1	1	1	2.44915e-15	8.18321	0
2.85121	1	1	1	2.44814e-15	8.17986	0
2.85221	1	1	1	2.44714e-15	8.17651	0
2.85321	1	1	1	2.44614e-15	8.17316	0
2.85421	1	1	1	2.44514e-15	8.16981	0
2.85521	1	1	1	2.44414e-15	8.16646	0
2.85621	1	1	1	2.44313e-15	8.16312	0
2.85721	1	1	1	2.44213e-15	8.15978	0
2.85821	1	1	1	2.44113e-15	8.15644	0
2.85921	1	1	1	2.44014e-15	8.1531	0
2.86021	1	1	1	2.43914e-15	8.14976	0
2.86121	1	1	1	2.43814e-15	8.14642	0
2.86221	1	1	1	2.43714e-15	8.14309	0
2.86321	1	1	1	2.43614e-15	8.13976	0
2.86421	1	1	1	2.43515e-15	8.13643	0
2.86521	1	1	1	2.43415e-15	8.1331	0
2.86621	1	1	1	2.43315e-15	8.12977	0
2.86721	1	1	1	2.43216e-15	8.12645	0
2.86821	1	1	1	2.43116e-15	8.12312	0
2.86921	1	1	1	2.43017e-15	8.1198	0
2.87021	1	1	1	2.42918e-15	8.11648	0
2.87121	1	1	1	2.42818e-15	8.11316	0
2.87221	1	1	1	2.42719e-15	8.10985	0
2.87321	1	1	1	2.4262e-15	8.10653	0
2.87421	1	1	1	2.42521e-15	8.10322	0
2.87521	1	1	1	2.42422e-15	8.09991	0
2.87621	1	1	1	2.42323e-15	8.0966	0
2.87721	1	1	1	2.42224e-15	8.09329	0
2.87821	1	1	1	2.42125e-15	8.08998	0
2.87921	1	1	1	2.42026e-15	8.08668	0
2.88021	1	1	1	2.41927e-15	8.08338	0
2.88121	1	1	1	2.41828e-15	8.08007	0
2.88221	1	1	1	2.41729e-15	8.07677	0
2.88321	1	1	1	2.41631e-15	8.07348	0
2.88421	1	1	1	2.41532e-15	8.07018	0
2.88521	1	1	1	2.41433e-15	8.06689	0
2.88621	1	1	1	2.41335e-15	8.06359	0
2.88721	1	1	1	2.41236e-15	8.0603	0
2.88821	1	1	1	2.41138e-15	8.05701	0
2.88921	1	1	1	2.41039e-15	8.05372	0
2.89021	1	1	1	2.40941e-15	8.05044	0
2.89121	1	1	1	2.40843e-15	8.04715	0
2.89221	1	1	1	2.40744e-15	8.04387	0
2.89321	1	1	1	2.40646e-15	8.04059	0
2.89421	1	1	1	2.40548e-15	8.03731	0
2.89521	1	1	1	2.4045e-15	8.03403	0
2.89621	1	1	1	2.40352e-15	8.03076	0
2.89721	1	1	1	2.40254e-15	8.02748	0
2.89821	1	1	1	2.40156e-15	8.02421	0
2.89921	1	1	1	2.40058e-15	8.02094	0
2.90021	1	1	1	2.3996e-15	8.01767	0
2.90121	1	1	1	2.39862e-15	8.0144	0
2.90221	1	1	1	2.39765e-15	8.01113	0
2.90321	1	1	1	2.39667e-15	8.00787	0
2.90421	1	1	1	2.39569e-15	8.00461	0
2.90521	1	1	1	2.39472e-15	8.00135	0
2.90621	1	1	1	2.39374e-15	7.99809	0
2.90721	1	1	1	2.39277e-15	7.99483	0
2.90821	1	1	1	2.39179e-15	7.99157	0
2.90921	1	1	1	2.39082e-15	7.98832	0
2.91021	1	1	1	2.38985e-15	7.98507	0
2.91121	1	1	1	2.38887e-15	7.98182	0
2.91221	1	1	1	2.3879e-15	7.97857	0
2.91321	1	1	1	2.38693e-15	7.97532	0
2.91421	1	1	1	2.38596e-15	7.97207	0
2.91521	1	1	1	2.38499e-15	7.96883	0
2.91621	1	1	1	2.38401e-15	7.96559	0
2.91721	1	1	1	2.38304e-15	7.96234	0
2.91821	1	1	1	2.38208e-15	7.95911	0
2.91921	1	1	1	2.38111e-15	7.95587	0
2.92021	1	1	1	2.38014e-15	7.95263	0
2.92121	1	1	1	2.37917e-15	7.9494	0
2.92221	1	1	1	2.3782e-15	7.94616	0
2.92321	1	1	1	2.37724e-15	7.94293	0
2.92421	1	1	1	2.37627e-15	7.9397	0
2.92521	1	1	1	2.3753e-15	7.93648	0
2.92621	1	1	1	2.37434e-15	7.93325	0
2.92721	1	1	1	2.37337e-15	7.93002	0
2.92821	1	1	1	2.37241e-15	7.9268	0
2.92921	1	1	1	2.37144e-15	7.92358	0
2.93021	1	1	1	2.37048e-15	7.92036	0
2.93121	1	1	1	2.36952e-15	7.91714	0
2.93221	1	1	1	2.36855e-15	7.91393	0
2.93321	1	1	1	2.36759e-15	7.91071	0
2.93421	1	1	1	2.36663e-15	7.9075	0
2.93521	1	1	1	2.36567e-15	7.90429	0
2.93621	1	1	1	2.36471e-15	7.90108	0
2.93721	1	1	1	2.36375e-15	7.89787	0
2.93821	1	1	1	2.36279e-15	7.89466	0
2.93921	1	1	1	2.36183e-15	7.89146	0
2.94021	1	1	1	2.36087e-15	7.88826	0
2.94121	1	1	1	2.35991e-15	7.88505	0
2.94221	1	1	1	2.35895e-15	7.88185	0
2.94321	1	1	1	2.358e-15	7.87866	0
2.94421	1	1	1	2.35704e-15	7.87546	0
2.94521	1	1	1	2.35608e-15	7.87226	0
2.94621	1	1	1	2.35513e-15	7.86907	0
2.94721	1	1	1	2.35417e-15	7.86588	0
2.94821	1	1	1	2.35322e-15	7.86269	0
2.94921	1	1	1	2.35226e-15	7.8595	0
2.95021	1	1	1	2.35131e-15	7.85631	0
2.95121	1	1	1	2.35036e-15	7.85313	0
2.95221	1	1	1	2.3494e-15	7.84994	0
2.95321	1	1	1	2.34845e-15	7.84676	0
2.95421	1	1	1	2.3475e-15	7.84358	0
2.95521	1	1	1	2.34655e-15	7.8404	0
2.95621	1	1	1	2.3456e-15	7.83723	0
2.95721	1	1	1	2.34465e-15	7.83405	0
2.95821	1	1	1	2.3437e-15	7.83088	0
2.95921	1	1	1	2.34275e-15	7.8277	0
2.96021	1	1	1	2.3418e-15	7.82453	0
2.96121	1	1	1	2.34085e-15	7.82136	0
2.96221	1	1	1	2.3399e-15	7.8182	0
2.96321	1	1	1	2.33896e-15	7.81503	0
2.96421	1	1	1	2.33801e-15	7.81187	0
2.96521	1	1	1	2.33706e-15	7.8087	0
2.96621	1	1	1	2.33612e-15	7.80554	0
2.96721	1	1	1	2.33517e-15	7.80238	0
2.96821	1	1	1	2.33423e-15	7.79923	0
2.96921	1	1	1	2.33328e-15	7.79607	0
2.97021	1	1	1	2.33234e-15	7.79291	0
2.97121	1	1	1	2.33139e-15	7.78976	0
2.97221	1	1	1	2.33045e-15	7.78661	0
2.97321	1	1	1	2.32951e-15	7.78346	0
2.97421	1	1	1	2.32856e-15	7.78031	0
2.97521	1	1	1	2.32762e-15	7.77717	0
2.97621	1	1	1	2.32668e-15	7.77402	0
2.97721	1	1	1	2.32574e-15	7.77088	0
2.97821	1	1	1	2.3248e-15	7.76774	0
2.97921	1	1	1	2.32386e-15	7.7646	0
2.98021	1	1	1	2.32292e-15	7.76146	0
2.98121	1	1	1	2.32198e-15	7.75832	0
2.98221	1	1	1	2.32104e-15	7.75518	0
2.98321	1	1	1	2.32011e-15	7.75205	0
2.98421	1	1	1	2.31917e-15	7.74892	0
2.98521	1	1	1	2.31823e-15	7.74579	0
2.98621	1	1	1	2.3173e-15	7.74266	0
2.98721	1	1	1	2.31636e-15	7.73953	0
2.98821	1	1	1	2.31542e-15	7.7364	0
2.98921	1	1	1	2.31449e-15	7.73328	0
2.99021	1	1	1	2.31355e-15	7.73016	0
2.99121	1	1	1	2.31262e-15	7.72704	0
2.99221	1	1	1	2.31169e-15	7.72392	0
2.99321	1	1	1	2.31075e-15	7.7208	0
2.99421	1	1	1	2.30982e-15	7.71768	0
2.99521	1	1	1	2.30889e-15	7.71457	0
2.99621	1	1	1	2.30796e-15	7.71145	0
2.99721	1	1	1	2.30702e-15	7.70834	0
2.99821	1	1	1	2.30609e-15	7.70523	0
2.99921	1	1	1	2.30516e-15	7.70212	0
3.00021	1	1	1	2.30423e-15	7.69902	0
3.00121	1	1	1	2.3033e-15	7.69591	0
3.00221	1	1	1	2.30238e-15	7.69281	0
3.00321	1	1	1	2.30145e-15	7.68971	0
3.00421	1	1	1	2.30052e-15	7.68661	0
3.00521	1	1	1	2.29959e-15	7.68351	0
3.00621	1	1	1	2.29866e-15	7.68041	0
3.00721	1	1	1	2.29774e-15	7.67731	0
3.00821	1	1	1	2.29681e-15	7.67422	0
3.00921	1	1	1	2.29589e-15	7.67113	0
3.01021	1	1	1	2.29496e-15	7.66803	0
3.01121	1	1	1	2.29404e-15	7.66494	0
3.01221	1	1	1	2.29311e-15	7.66186	0
3.01321	1	1	1	2.29219e-15	7.65877	0
3.01421	1	1	1	2.29126e-15	7.65568	0
3.01521	1	1	1	2.29034e-15	7.6526	0
3.01621	1	1	1	2.28942e-15	7.64952	0
3.01721	1	1	1	2.2885e-15	7.64644	0
3.01821	1	1	1	2.28758e-15	7.64336	0
3.01921	1	1	1	2.28666e-15	7.64028	0
3.02021	1	1	1	2.28573e-15	7.63721	0
3.02121	1	1	1	2.28481e-15	7.63413	0
3.02221	1	1	1	2.2839e-15	7.63106	0
3.02321	1	1	1	2.28298e-15	7.62799	0
3.02421	1	1	1	2.28206e-15	7.62492	0
3.02521	1	1	1	2.28114e-15	7.62185	0
3.02621	1	1	1	2.28022e-15	7.61879	0
3.02721	1	1	1	2.2793e-15	7.61572	0
3.02821	1	1	1	2.27839e-15	7.61266	0
3.02921	1	1	1	2.27747e-15	7.6096	0
3.03021	1	1	1	2.27656e-15	7.60654	0
3.03121	1	1	1	2.27564e-15	7.60348	0
3.03221	1	1	1	2.27473e-15	7.60042	0
3.03321	1	1	1	2.27381e-15	7.59737	0
3.03421	1	1	1	2.2729e-15	7.59431	0
3.03521	1	1	1	2.27198e-15	7.59126	0
3.03621	1	1	1	2.27107e-15	7.58821	0
3.03721	1	1	1	2.27016e-15	7.58516	0
3.03821	1	1	1	2.26925e-15	7.58211	0
3.03921	1	1	1	2.26833e-15	7.57907	0
3.04021	1	1	1	2.26742e-15	7.57602	0
3.04121	1	1	1	2.26651e-15	7.57298	0
3.04221	1	1	1	2.2656e-15	7.56994	0
3.04321	1	1	1	2.26469e-15	7.5669	0
3.04421	1	1	1	2.26378e-15	7.56386	0
3.04521	1	1	1	2.26287e-15	7.56082	0
3.04621	1	1	1	2.26196e-15	7.55778	0
3.04721	1	1	1	2.26106e-15	7.55475	0
3.04821	1	1	1	2.26015e-15	7.55172	0
3.04921	1	1	1	2.25924e-15	7.54869	0
3.05021	1	1	1	2.25833e-15	7.54566	0
3.05121	1	1	1	2.25743e-15	7.54263	0
3.05221	1	1	1	2.25652e-15	7.5396	0
3.05321	1	1	1	2.25562e-15	7.53658	0
3.05421	1	1	1	2.25471e-15	7.53356	0
3.05521	1	1	1	2.25381e-15	7.53053	0
3.05621	1	1	1	2.2529e-15	7.52751	0
3.05721	1	1	1	2.252e-15	7.52449	0
3.05821	1	1	1	2.2511e-15	7.52148	0
3.05921	1	1	1	2.2502e-15	7.51846	0
3.06021	1	1	1	2.24929e-15	7.51545	0
3.06121	1	1	1	2.24839e-15	7.51244	0
3.06221	1	1	1	2.24749e-15	7.50942	0
3.06321	1	1	1	2.24659e-15	7.50641	0
3.06421	1	1	1	2.24569e-15	7.50341	0
3.06521	1	1	1	2.24479e-15	7.5004	0
3.06621	1	1	1	2.24389e-15	7.49739	0
3.06721	1	1	1	2.24299e-15	7.49439	0
3.06821	1	1	1	2.24209e-15	7.49139	0
3.06921	1	1	1	2.24119e-15	7.48839	0
3.07021	1	1	1	2.2403e-15	7.48539	0
3.07121	1	1	1	2.2394e-15	7.48239	0
3.07221	1	1	1	2.2385e-15	7.4794	0
3.07321	1	1	1	2.23761e-15	7.4764	0
3.07421	1	1	1	2.23671e-15	7.47341	0
3.07521	1	1	1	2.23582e-15	7.47042	0
3.07621	1	1	1	2.23492e-15	7.46743	0
3.07721	1	1	1	2.23403e-15	7.46444	0
3.07821	1	1	1	2.23313e-15	7.46145	0
3.07921	1	1	1	2.23224e-15	7.45847	0
3.08021	1	1	1	2.23135e-15	7.45548	0
3.08121	1	1	1	2.23045e-15	7.4525	0
3.08221	1	1	1	2.22956e-15	7.44952	0
3.08321	1	1	1	2.22867e-15	7.44654	0
3.08421	1	1	1	2.22778e-15	7.44356	0
3.08521	1	1	1	2.22689e-15	7.44059	0
3.08621	1	1	1	2.226e-15	7.43761	0
3.08721	1	1	1	2.22511e-15	7.43464	0
3.08821	1	1	1	2.22422e-15	7.43166	0
3.08921	1	1	1	2.22333e-15	7.42869	0
3.09021	1	1	1	2.22244e-15	7.42573	0
3.09121	1	1	1	2.22155e-15	7.42276	0
3.09221	1	1	1	2.22066e-15	7.41979	0
3.09321	1	1	1	2.21978e-15	7.41683	0
3.09421	1	1	1	2.21889e-15	7.41386	0
3.09521	1	1	1	2.218e-15	7.4109	0
3.09621	1	1	1	2.21712e-15	7.40794	0
3.09721	1	1	1	2.21623e-15	7.40498	0
3.09821	1	1	1	2.21535e-15	7.40203	0
3.09921	1	1	1	2.21446e-15	7.39907	0
3.10021	1	1	1	2.21358e-15	7.39612	0
3.10121	1	1	1	2.2127e-15	7.39316	0
3.10221	1	1	1	2.21181e-15	7.39021	0
3.10321	1	1	1	2.21093e-15	7.38726	0
3.10421	1	1	1	2.21005e-15	7.38432	0
3.10521	1	1	1	2.20916e-15	7.38137	0
3.10621	1	1	1	2.20828e-15	7.37842	0
3.10721	1	1	1	2.2074e-15	7.37548	0
3.10821	1	1	1	2.20652e-15	7.37254	0
3.10921	1	1	1	2.20564e-15	7.3696	0
3.11021	1	1	1	2.20476e-15	7.36666	0
3.11121	1	1	1	2.20388e-15	7.36372	0
3.11221	1	1	1	2.203e-15	7.36078	0
3.11321	1	1	1	2.20213e-15	7.35785	0
3.11421	1	1	1	2.20125e-15	7.35491	0
3.11521	1	1	1	2.20037e-15	7.35198	0
3.11621	1	1	1	2.19949e-15	7.34905	0
3.11721	1	1	1	2.19862e-15	7.34612	0
3.11821	1	1	1	2.19774e-15	7.34319	0
3.11921	1	1	1	2.19686e-15	7.34027	0
3.12021	1	1	1	2.19599e-15	7.33734	0
3.12121	1	1	1	2.19511e-15	7.33442	0
